action_type,combined_shot_type,game_event_id,game_id,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,team_id,team_name,game_date,matchup,opponent,shot_id
Layup Shot,Layup,466,20300952,34.0443,0,0,-118.2698,4,4,0,2003-04,34,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-03-13,LAL @ CHI,CHI,5858
Jump Shot,Jump Shot,494,20300952,33.9553,-174,89,-118.4438,0,4,0,2003-04,35,19,,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-03-13,LAL @ CHI,CHI,5863
Jump Shot,Jump Shot,285,20300966,33.9633,26,81,-118.2438,10,3,0,2003-04,8,8,,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2004-03-15,LAL vs. ORL,ORL,5869
Jump Shot,Jump Shot,303,20300966,33.9273,-77,117,-118.3468,8,3,0,2003-04,30,14,,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2004-03-15,LAL vs. ORL,ORL,5870
Jump Shot,Jump Shot,410,20300966,34.0243,-84,20,-118.3538,0,3,0,2003-04,0,8,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2004-03-15,LAL vs. ORL,ORL,5876
Jump Shot,Jump Shot,492,20300966,33.9603,-34,84,-118.3038,5,4,0,2003-04,1,9,,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2004-03-15,LAL vs. ORL,ORL,5881
Jump Shot,Jump Shot,320,20300981,34.0093,138,35,-118.1318,2,3,0,2003-04,28,14,,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2004-03-17,LAL @ LAC,LAC,5901
Fadeaway Jump Shot,Jump Shot,457,20300995,34.0633,166,-19,-118.1038,6,4,0,2003-04,1,16,,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-03-19,LAL vs. LAC,LAC,5922
Driving Layup Shot,Layup,12,20301012,34.0443,0,0,-118.2698,10,1,0,2003-04,39,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-03-21,LAL vs. MIL,MIL,5928
Layup Shot,Layup,213,20301012,34.0443,0,0,-118.2698,1,2,0,2003-04,29,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-03-21,LAL vs. MIL,MIL,5933
Driving Layup Shot,Layup,262,20301012,34.0443,0,0,-118.2698,8,3,0,2003-04,16,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-03-21,LAL vs. MIL,MIL,5934
Jump Shot,Jump Shot,15,20301033,34.0493,192,-5,-118.0778,9,1,0,2003-04,13,19,,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-03-24,LAL vs. SAC,SAC,5946
Jump Shot,Jump Shot,102,20301033,33.9753,16,69,-118.2538,1,1,0,2003-04,34,7,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-03-24,LAL vs. SAC,SAC,5951
Jump Shot,Jump Shot,232,20301033,33.8353,-146,209,-118.4158,0,2,0,2003-04,11,25,,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-03-24,LAL vs. SAC,SAC,5955
Reverse Dunk Shot,Dunk,248,20301033,34.0443,0,0,-118.2698,11,3,0,2003-04,21,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-03-24,LAL vs. SAC,SAC,5956
Jump Shot,Jump Shot,453,20301033,33.8073,92,237,-118.1778,4,4,0,2003-04,3,25,,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-03-24,LAL vs. SAC,SAC,5965
Jump Shot,Jump Shot,85,20301046,33.9353,123,109,-118.1468,2,1,0,2003-04,57,16,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-03-26,LAL vs. MIN,MIN,5972
Jump Shot,Jump Shot,304,20301046,33.9863,26,58,-118.2438,8,3,0,2003-04,58,6,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-03-26,LAL vs. MIN,MIN,5981
Layup Shot,Layup,245,20301063,34.0443,0,0,-118.2698,10,3,0,2003-04,55,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-03-28,LAL vs. UTA,UTA,5997
Jump Shot,Jump Shot,369,20301063,34.0443,-118,0,-118.3878,10,4,0,2003-04,54,11,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2004-03-28,LAL vs. UTA,UTA,6005
Jump Shot,Jump Shot,468,20301063,33.9953,-29,49,-118.2988,1,4,0,2003-04,10,5,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-03-28,LAL vs. UTA,UTA,6009
Jump Shot,Jump Shot,473,20301063,33.8843,-90,160,-118.3598,0,4,0,2003-04,40,18,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-03-28,LAL vs. UTA,UTA,6010
Jump Shot,Jump Shot,95,20301075,33.8043,102,240,-118.1678,1,1,0,2003-04,23,26,,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-03-30,LAL vs. NOH,NOH,6015
Jump Shot,Jump Shot,305,20301088,33.9903,74,54,-118.1958,4,3,0,2003-04,37,9,,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2004-04-01,LAL vs. HOU,HOU,6039
Running Layup Shot,Layup,3,20301100,34.0443,0,0,-118.2698,11,1,0,2003-04,27,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-04-02,LAL @ SEA,SEA,6047
Jump Shot,Jump Shot,114,20301100,33.5593,-169,485,-118.4388,0,1,0,2003-04,0,51,,3PT Field Goal,Back Court(BC),Backcourt,Back Court Shot,1610612747,Los Angeles Lakers,2004-04-02,LAL @ SEA,SEA,6051
Jump Shot,Jump Shot,259,20301100,33.8843,-123,160,-118.3928,6,3,0,2003-04,19,20,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-04-02,LAL @ SEA,SEA,6056
Jump Shot,Jump Shot,364,20301100,33.9883,-214,56,-118.4838,5,4,0,2003-04,14,22,,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-04-02,LAL @ SEA,SEA,6061
Jump Shot,Jump Shot,405,20301100,34.0473,138,-3,-118.1318,0,4,0,2003-04,31,13,,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2004-04-02,LAL @ SEA,SEA,6064
Jump Shot,Jump Shot,8,20301110,33.8523,-103,192,-118.3728,10,1,0,2003-04,11,21,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-04-04,LAL vs. SAS,SAS,6065
Jump Shot,Jump Shot,88,20301110,33.9293,-136,115,-118.4058,1,1,0,2003-04,8,17,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-04-04,LAL vs. SAS,SAS,6070
Driving Layup Shot,Layup,318,20301110,34.0443,0,0,-118.2698,3,3,0,2003-04,31,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-04-04,LAL vs. SAS,SAS,6085
Jump Shot,Jump Shot,355,20301110,33.9983,-123,46,-118.3928,0,3,0,2003-04,3,13,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2004-04-04,LAL vs. SAS,SAS,6086
Driving Layup Shot,Layup,10,20301121,34.0443,0,0,-118.2698,10,1,0,2003-04,20,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-04-06,LAL vs. POR,POR,6091
Jump Shot,Jump Shot,124,20301121,34.0213,34,23,-118.2358,9,2,0,2003-04,44,4,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-04-06,LAL vs. POR,POR,6097
Layup Shot,Layup,148,20301121,34.0443,0,0,-118.2698,7,2,0,2003-04,1,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-04-06,LAL vs. POR,POR,6099
Driving Layup Shot,Layup,214,20301121,34.0443,0,0,-118.2698,0,2,0,2003-04,23,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-04-06,LAL vs. POR,POR,6104
Layup Shot,Layup,280,20301121,34.0443,0,0,-118.2698,7,3,0,2003-04,13,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-04-06,LAL vs. POR,POR,6108
Layup Shot,Layup,288,20301121,34.0443,0,0,-118.2698,6,3,0,2003-04,0,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-04-06,LAL vs. POR,POR,6109
Finger Roll Shot,Layup,196,20301145,34.0133,10,31,-118.2598,5,2,0,2003-04,1,3,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-04-09,LAL vs. MEM,MEM,6124
Driving Layup Shot,Layup,322,20301157,34.0443,0,0,-118.2698,0,3,0,2003-04,44,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-04-11,LAL @ SAC,SAC,6142
Jump Shot,Jump Shot,362,20301157,34.0013,232,43,-118.0378,8,4,0,2003-04,45,23,,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612747,Los Angeles Lakers,2004-04-11,LAL @ SAC,SAC,6144
Jump Shot,Jump Shot,4,20301175,34.0293,223,15,-118.0468,11,1,0,2003-04,25,22,,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612747,Los Angeles Lakers,2004-04-13,LAL vs. GSW,GSW,6150
Layup Shot,Layup,24,20301175,34.0443,0,0,-118.2698,8,1,0,2003-04,29,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-04-13,LAL vs. GSW,GSW,6154
Jump Shot,Jump Shot,42,20301175,33.9393,8,105,-118.2618,6,1,0,2003-04,30,10,,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2004-04-13,LAL vs. GSW,GSW,6155
Slam Dunk Shot,Dunk,45,20301175,34.0443,0,0,-118.2698,6,1,0,2003-04,6,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-04-13,LAL vs. GSW,GSW,6156
Jump Shot,Jump Shot,91,20301175,33.8063,94,238,-118.1758,1,1,0,2003-04,26,25,,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-04-13,LAL vs. GSW,GSW,6158
Slam Dunk Shot,Dunk,96,20301175,34.0443,0,0,-118.2698,0,1,0,2003-04,57,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-04-13,LAL vs. GSW,GSW,6159
Running Layup Shot,Layup,304,20301175,34.0443,0,0,-118.2698,2,3,0,2003-04,7,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-04-13,LAL vs. GSW,GSW,6169
Jump Shot,Jump Shot,317,20301175,33.4573,-71,587,-118.3408,0,3,0,2003-04,0,59,,3PT Field Goal,Back Court(BC),Backcourt,Back Court Shot,1610612747,Los Angeles Lakers,2004-04-13,LAL vs. GSW,GSW,6170
Jump Shot,Jump Shot,2,20301187,34.0443,209,0,-118.0608,11,1,0,2003-04,28,20,,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-04-14,LAL @ POR,POR,6179
Fadeaway Jump Shot,Jump Shot,85,20301187,34.0533,179,-9,-118.0908,2,1,0,2003-04,23,17,,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-04-14,LAL @ POR,POR,6184
Dunk Shot,Dunk,177,20301187,34.0443,0,0,-118.2698,4,2,0,2003-04,34,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-04-14,LAL @ POR,POR,6186
Jump Shot,Jump Shot,510,20301187,33.7693,90,275,-118.1798,0,5,0,2003-04,0,28,,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-04-14,LAL @ POR,POR,6204
Layup Shot,Layup,202,20400014,34.0443,0,0,-118.2698,3,2,0,2004-05,23,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-03,LAL @ UTH,UTA,6230
Jump Shot,Jump Shot,247,20400014,33.8933,112,151,-118.1578,11,3,0,2004-05,18,18,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-11-03,LAL @ UTH,UTA,6231
Reverse Dunk Shot,Dunk,281,20400014,34.0443,0,0,-118.2698,7,3,0,2004-05,39,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-03,LAL @ UTH,UTA,6232
Jump Shot,Jump Shot,301,20400014,33.8153,-100,229,-118.3698,5,3,0,2004-05,6,24,,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-11-03,LAL @ UTH,UTA,6235
Reverse Layup Shot,Layup,328,20400014,34.0443,0,0,-118.2698,3,3,0,2004-05,16,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-03,LAL @ UTH,UTA,6237
Jump Shot,Jump Shot,365,20400014,33.8713,172,173,-118.0978,11,4,0,2004-05,44,24,,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-11-03,LAL @ UTH,UTA,6239
Layup Shot,Layup,433,20400027,34.0443,0,0,-118.2698,5,4,0,2004-05,40,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-05,LAL vs. SAN,SAS,6263
Jump Shot,Jump Shot,469,20400027,34.0413,223,3,-118.0468,2,4,0,2004-05,22,22,,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612747,Los Angeles Lakers,2004-11-05,LAL vs. SAN,SAS,6265
Hook Shot,Hook Shot,114,20400044,33.9783,26,66,-118.2438,11,2,0,2004-05,42,7,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-07,LAL vs. ATL,ATL,6270
Jump Shot,Jump Shot,124,20400044,33.9633,-95,81,-118.3648,10,2,0,2004-05,12,12,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2004-11-07,LAL vs. ATL,ATL,6271
Layup Shot,Layup,353,20400044,34.0443,0,0,-118.2698,9,4,0,2004-05,32,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-07,LAL vs. ATL,ATL,6278
Reverse Layup Shot,Layup,36,20400053,34.0443,0,0,-118.2698,8,1,0,2004-05,55,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-09,LAL @ NOK,NOP,6279
Jump Shot,Jump Shot,290,20400053,34.0503,-235,-6,-118.5048,8,3,0,2004-05,17,23,,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612747,Los Angeles Lakers,2004-11-09,LAL @ NOK,NOP,6288
Jump Shot,Jump Shot,419,20400053,33.8553,54,189,-118.2158,8,4,0,2004-05,20,19,,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-11-09,LAL @ NOK,NOP,6294
Jump Shot,Jump Shot,424,20400053,34.0143,120,30,-118.1498,7,4,0,2004-05,20,12,,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2004-11-09,LAL @ NOK,NOP,6295
Jump Bank Shot,Jump Shot,215,20400065,33.9953,-141,49,-118.4108,4,2,0,2004-05,21,14,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2004-11-10,LAL @ MEM,MEM,6302
Jump Shot,Jump Shot,261,20400065,33.7993,-85,245,-118.3548,1,2,0,2004-05,18,25,,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-11-10,LAL @ MEM,MEM,6306
Dunk Shot,Dunk,123,20400073,34.0443,0,0,-118.2698,10,2,0,2004-05,6,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-12,LAL @ ORL,ORL,6322
Jump Shot,Jump Shot,136,20400073,33.8473,103,197,-118.1668,8,2,0,2004-05,56,22,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-11-12,LAL @ ORL,ORL,6324
Jump Shot,Jump Shot,222,20400073,34.0363,105,8,-118.1648,1,2,0,2004-05,13,10,,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2004-11-12,LAL @ ORL,ORL,6327
Layup Shot,Layup,280,20400073,34.0443,0,0,-118.2698,6,3,0,2004-05,12,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-12,LAL @ ORL,ORL,6331
Jump Shot,Jump Shot,316,20400073,33.9193,-57,125,-118.3268,2,3,0,2004-05,58,13,,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2004-11-12,LAL @ ORL,ORL,6334
Running Jump Shot,Jump Shot,393,20400073,33.9903,34,54,-118.2358,9,4,0,2004-05,13,6,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-12,LAL @ ORL,ORL,6338
Running Jump Shot,Jump Shot,398,20400073,34.0143,72,30,-118.1978,8,4,0,2004-05,57,7,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-12,LAL @ ORL,ORL,6339
Jump Shot,Jump Shot,324,20400087,33.8733,-146,171,-118.4158,2,3,0,2004-05,26,22,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-11-13,LAL @ HOU,HOU,6362
Layup Shot,Layup,267,20400115,34.0443,0,0,-118.2698,8,3,0,2004-05,15,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-17,LAL vs. LAC,LAC,6372
Running Jump Shot,Jump Shot,292,20400115,33.9953,20,49,-118.2498,4,3,0,2004-05,32,5,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-17,LAL vs. LAC,LAC,6375
Jump Shot,Jump Shot,219,20400126,34.0083,-94,36,-118.3638,11,3,0,2004-05,44,10,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2004-11-19,LAL @ PHO,PHX,6393
Layup Shot,Layup,221,20400126,34.0443,0,0,-118.2698,11,3,0,2004-05,39,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-19,LAL @ PHO,PHX,6394
Driving Dunk Shot,Dunk,355,20400126,34.0443,0,0,-118.2698,9,4,0,2004-05,55,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-19,LAL @ PHO,PHX,6405
Turnaround Jump Shot,Jump Shot,365,20400126,34.0313,-138,13,-118.4078,8,4,0,2004-05,41,13,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2004-11-19,LAL @ PHO,PHX,6406
Turnaround Jump Shot,Jump Shot,52,20400145,33.8983,-131,146,-118.4008,6,1,0,2004-05,38,19,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-11-21,LAL vs. CHI,CHI,6416
Layup Shot,Layup,183,20400145,34.0443,0,0,-118.2698,7,2,0,2004-05,1,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-21,LAL vs. CHI,CHI,6421
Jump Shot,Jump Shot,231,20400145,33.9673,-125,77,-118.3948,2,2,0,2004-05,40,14,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2004-11-21,LAL vs. CHI,CHI,6422
Driving Dunk Shot,Dunk,76,20400158,34.0443,0,0,-118.2698,3,1,0,2004-05,58,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-23,LAL vs. MIL,MIL,6440
Driving Layup Shot,Layup,384,20400158,34.0443,0,0,-118.2698,5,4,0,2004-05,37,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-23,LAL vs. MIL,MIL,6457
Fadeaway Jump Shot,Jump Shot,406,20400158,34.0243,66,20,-118.2038,3,4,0,2004-05,24,6,,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-23,LAL vs. MIL,MIL,6460
Layup Shot,Layup,31,20400181,34.0443,0,0,-118.2698,8,1,0,2004-05,6,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-26,LAL vs. SAC,SAC,6463
Driving Layup Shot,Layup,378,20400181,34.0443,0,0,-118.2698,11,4,0,2004-05,21,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-26,LAL vs. SAC,SAC,6474
Jump Shot,Jump Shot,392,20400181,33.8613,89,183,-118.1808,9,4,0,2004-05,38,20,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-11-26,LAL vs. SAC,SAC,6476
Jump Shot,Jump Shot,458,20400181,33.9043,-197,140,-118.4668,4,4,0,2004-05,41,24,,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-11-26,LAL vs. SAC,SAC,6477
Driving Layup Shot,Layup,115,20400198,34.0443,0,0,-118.2698,10,2,0,2004-05,13,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-28,LAL vs. NOK,NOP,6482
Jump Shot,Jump Shot,247,20400198,33.9583,151,86,-118.1188,9,3,0,2004-05,32,17,,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-11-28,LAL vs. NOK,NOP,6488
Jump Shot,Jump Shot,273,20400198,33.9493,-120,95,-118.3898,6,3,0,2004-05,45,15,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2004-11-28,LAL vs. NOK,NOP,6489
Jump Shot,Jump Shot,363,20400198,33.8383,-164,206,-118.4338,9,4,0,2004-05,56,26,,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-11-28,LAL vs. NOK,NOP,6494
Jump Bank Shot,Jump Shot,12,20400205,34.0063,-122,38,-118.3918,10,1,0,2004-05,25,12,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2004-11-30,LAL @ MIL,MIL,6499
Jump Shot,Jump Shot,248,20400205,33.7813,-85,263,-118.3548,8,3,0,2004-05,59,27,,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-11-30,LAL @ MIL,MIL,6507
Jump Shot,Jump Shot,351,20400216,33.8323,133,212,-118.1368,8,4,0,2004-05,43,25,,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-12-01,LAL @ CHI,CHI,6524
Jump Shot,Jump Shot,391,20400216,33.8143,-126,230,-118.3958,5,4,0,2004-05,23,26,,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-12-01,LAL @ CHI,CHI,6527
Jump Shot,Jump Shot,433,20400216,33.7873,-25,257,-118.2948,1,4,0,2004-05,11,25,,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-12-01,LAL @ CHI,CHI,6531
Layup Shot,Layup,336,20400231,34.0443,0,0,-118.2698,4,3,0,2004-05,33,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-12-03,LAL vs. GSW,GSW,6536
Jump Shot,Jump Shot,392,20400231,33.8423,204,202,-118.0658,0,3,0,2004-05,0,28,,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-12-03,LAL vs. GSW,GSW,6538
Jump Bank Shot,Jump Shot,481,20400231,34.0213,-133,23,-118.4028,3,4,0,2004-05,33,13,,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2004-12-03,LAL vs. GSW,GSW,6542
Jump Shot,Jump Shot,452,20400272,33.8893,-59,155,-118.3288,2,4,0,2004-05,12,16,,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-12-08,LAL vs. PHO,PHX,6565
Jump Shot,Jump Shot,267,20400294,33.8603,176,184,-118.0938,9,3,0,2004-05,30,25,,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-12-11,LAL @ LAC,LAC,6584
Jump Shot,Jump Shot,366,20400294,33.8833,87,161,-118.1828,1,3,0,2004-05,5,18,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-12-11,LAL @ LAC,LAC,6588
Jump Shot,Jump Shot,460,20400294,33.8703,59,174,-118.2108,2,4,0,2004-05,28,18,,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-12-11,LAL @ LAC,LAC,6597
Driving Layup Shot,Layup,61,20400301,34.0443,0,0,-118.2698,4,1,0,2004-05,1,0,,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-12-12,LAL vs. ORL,ORL,6603
