user_id,movie_id,rating,gender,age,occupation,title,genres
5812,471,5,F,25,7,"Hudsucker Proxy, The (1994)",Comedy|Romance
4502,909,4,M,50,0,"Apartment, The (1960)",Comedy|Drama
660,1458,3,M,45,16,Touch (1997),Romance
5273,1213,4,M,56,20,GoodFellas (1990),Crime|Drama
23,674,4,M,35,0,Barbarella (1968),Adventure|Sci-Fi
4832,3197,3,M,25,14,"Presidio, The (1988)",Action
2455,2139,4,M,35,7,"Secret of NIMH, The (1982)",Animation|Children's
2203,3430,4,M,45,12,Death Wish (1974),Action|Drama
2129,1971,3,M,25,5,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror
5824,2297,4,M,18,12,What Dreams May Come (1998),Drama|Romance
302,39,4,M,18,4,Clueless (1995),Comedy|Romance
5157,3751,3,M,35,1,Chicken Run (2000),Animation|Children's|Comedy
5183,1834,5,F,18,20,"Spanish Prisoner, The (1997)",Drama|Thriller
3410,2762,4,M,35,1,"Sixth Sense, The (1999)",Thriller
3213,2355,3,F,25,1,"Bug's Life, A (1998)",Animation|Children's|Comedy
4167,1375,4,M,25,20,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi
3058,2134,3,M,18,12,Weird Science (1985),Comedy
2810,1633,2,F,1,10,Ulee's Gold (1997),Drama
5972,2657,4,F,25,20,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi
2407,1172,4,M,35,16,Cinema Paradiso (1988),Comedy|Drama|Romance
3539,1968,5,F,25,4,"Breakfast Club, The (1985)",Comedy|Drama
5236,50,5,M,25,14,"Usual Suspects, The (1995)",Crime|Thriller
4942,1193,4,M,45,12,One Flew Over the Cuckoo's Nest (1975),Drama
1366,3623,1,M,1,10,Mission: Impossible 2 (2000),Action|Thriller
1511,260,5,M,35,12,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
4611,1240,3,F,18,4,"Terminator, The (1984)",Action|Sci-Fi|Thriller
2334,2336,5,F,56,7,Elizabeth (1998),Drama
5744,1835,4,F,25,4,City of Angels (1998),Romance
5158,2613,3,F,18,4,Night of the Comet (1984),Action|Horror|Sci-Fi
3998,2516,1,M,45,0,Children of the Corn III (1994),Horror
2507,334,5,M,25,4,Vanya on 42nd Street (1994),Drama
2840,1095,2,M,25,0,Glengarry Glen Ross (1992),Drama
2848,257,2,M,25,0,Just Cause (1995),Mystery|Thriller
5536,2819,5,M,25,16,Three Days of the Condor (1975),Thriller
4816,3255,5,F,45,6,"League of Their Own, A (1992)",Comedy|Drama
2042,1073,4,M,1,10,Willy Wonka and the Chocolate Factory (1971),Adventure|Children's|Comedy|Fantasy
3300,117,4,M,35,5,"Young Poisoner's Handbook, The (1995)",Crime
2777,765,4,M,18,4,Jack (1996),Comedy|Drama
2225,151,2,M,25,5,Rob Roy (1995),Drama|Romance|War
3760,3753,5,M,50,0,"Patriot, The (2000)",Action|Drama|War
1775,2699,3,M,25,4,Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller
3424,1704,5,M,25,6,Good Will Hunting (1997),Drama
4656,2605,3,M,25,17,Entrapment (1999),Crime|Thriller
5916,1250,3,M,50,20,"Bridge on the River Kwai, The (1957)",Drama|War
4922,2716,4,M,18,17,Ghostbusters (1984),Comedy|Horror
1748,2206,4,M,50,1,Suspicion (1941),Mystery|Thriller
3816,3153,4,F,25,3,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy
2664,1968,4,M,35,7,"Breakfast Club, The (1985)",Comedy|Drama
231,3397,5,M,25,3,"Great Muppet Caper, The (1981)",Children's|Comedy
5812,3436,2,F,25,7,Dying Young (1991),Drama|Romance
157,1639,4,M,35,16,Chasing Amy (1997),Drama|Romance
3756,208,5,M,18,12,Waterworld (1995),Action|Adventure
5523,2087,4,M,35,0,Peter Pan (1953),Animation|Children's|Fantasy|Musical
2878,1278,3,F,50,20,Young Frankenstein (1974),Comedy|Horror
4788,1663,3,M,35,7,Stripes (1981),Comedy
1837,2872,4,M,25,2,Excalibur (1981),Action|Drama|Fantasy|Romance
99,1393,4,F,1,10,Jerry Maguire (1996),Drama|Romance
3610,3825,4,M,18,6,Coyote Ugly (2000),Drama
2136,1747,4,M,35,18,Wag the Dog (1997),Comedy|Drama
3320,2150,4,M,25,1,"Gods Must Be Crazy, The (1980)",Comedy
3313,3805,2,M,35,20,Knightriders (1981),Action|Adventure|Drama
4126,3784,3,M,25,17,"Kid, The (2000)",Comedy
3821,1834,3,M,25,20,"Spanish Prisoner, The (1997)",Drama|Thriller
1712,1394,5,M,25,0,Raising Arizona (1987),Comedy
5074,3265,5,M,1,0,Hard-Boiled (Lashou shentan) (1992),Action|Crime
3228,1089,1,M,25,14,Reservoir Dogs (1992),Crime|Thriller
5841,3538,3,F,35,7,East is East (1999),Comedy
5070,307,4,M,25,2,Three Colors: Blue (1993),Drama
4425,3256,4,M,35,7,Patriot Games (1992),Action|Thriller
4411,2792,1,M,18,4,Airplane II: The Sequel (1982),Comedy
3931,168,4,M,25,5,First Knight (1995),Action|Adventure|Drama|Romance
461,2527,2,M,50,7,Westworld (1973),Action|Sci-Fi|Thriller|Western
3489,223,3,M,18,4,Clerks (1994),Comedy
2777,2797,4,M,18,4,Big (1988),Comedy|Fantasy
591,1288,4,M,25,0,This Is Spinal Tap (1984),Comedy|Drama|Musical
3618,1601,3,M,56,17,Hoodlum (1997),Crime|Drama|Film-Noir
1434,1580,1,F,1,10,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi
199,450,4,M,18,4,With Honors (1994),Comedy|Drama
5831,3098,5,M,25,1,"Natural, The (1984)",Drama
5885,608,5,M,25,1,Fargo (1996),Crime|Drama|Thriller
3504,2236,1,M,18,7,Simon Birch (1998),Drama
1647,2116,4,M,18,18,"Lord of the Rings, The (1978)",Adventure|Animation|Children's|Sci-Fi
5156,3704,4,M,18,14,Mad Max Beyond Thunderdome (1985),Action|Sci-Fi
5096,737,1,M,25,11,Barb Wire (1996),Action|Sci-Fi
4161,1917,2,M,45,0,Armageddon (1998),Action|Adventure|Sci-Fi|Thriller
3328,1810,3,M,56,19,Primary Colors (1998),Drama
5002,2641,3,M,25,17,Superman II (1980),Action|Adventure|Sci-Fi
1780,1408,4,M,35,1,"Last of the Mohicans, The (1992)",Action|Romance|War
524,1077,4,M,18,0,Sleeper (1973),Comedy|Sci-Fi
5107,1096,4,F,45,0,Sophie's Choice (1982),Drama
3336,2423,1,M,35,17,Christmas Vacation (1989),Comedy
2934,527,5,F,35,20,Schindler's List (1993),Drama|War
5597,2459,1,F,18,4,"Texas Chainsaw Massacre, The (1974)",Horror
2376,85,4,M,25,1,Angels and Insects (1995),Drama|Romance
1244,3793,4,M,25,4,X-Men (2000),Action|Sci-Fi
412,1614,4,M,35,15,In & Out (1997),Comedy
349,2959,5,M,1,10,Fight Club (1999),Drama
4552,338,3,M,25,0,Virtuosity (1995),Sci-Fi|Thriller
2258,930,4,F,18,4,Notorious (1946),Film-Noir|Romance|Thriller
3053,1635,4,F,25,3,"Ice Storm, The (1997)",Drama
5424,3088,5,F,35,2,Harvey (1950),Comedy
3135,2966,4,M,25,15,"Straight Story, The (1999)",Drama
3892,2311,4,M,25,20,2010 (1984),Mystery|Sci-Fi
4725,3771,4,M,35,5,"Golden Voyage of Sinbad, The (1974)",Action|Adventure
3579,1907,3,M,18,0,Mulan (1998),Animation|Children's
2047,1250,5,M,1,10,"Bridge on the River Kwai, The (1957)",Drama|War
3474,2761,5,M,35,11,"Iron Giant, The (1999)",Animation|Children's
2947,3752,3,F,25,0,"Me, Myself and Irene (2000)",Comedy
1647,2616,3,M,18,18,Dick Tracy (1990),Action|Crime
3475,2858,5,M,25,14,American Beauty (1999),Comedy|Drama
3940,1376,4,M,35,20,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi
543,1097,4,M,25,5,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi
5268,3221,5,F,25,2,"Draughtsman's Contract, The (1982)",Drama
2178,1172,5,M,45,14,Cinema Paradiso (1988),Comedy|Drama|Romance
123,2001,3,M,35,9,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama
3416,1221,2,M,25,12,"Godfather: Part II, The (1974)",Action|Crime|Drama
5667,1222,4,M,35,7,Full Metal Jacket (1987),Action|Drama|War
2457,2528,4,M,25,0,Logan's Run (1976),Action|Adventure|Sci-Fi
2985,1862,4,M,18,4,Species II (1998),Horror|Sci-Fi
3075,1230,5,F,25,11,Annie Hall (1977),Comedy|Romance
631,1625,4,M,35,17,"Game, The (1997)",Mystery|Thriller
308,1267,4,M,25,2,"Manchurian Candidate, The (1962)",Film-Noir|Thriller
4609,3258,4,F,25,4,Death Becomes Her (1992),Comedy
2106,3454,2,F,18,20,Whatever It Takes (2000),Comedy|Romance
5845,951,5,F,25,3,His Girl Friday (1940),Comedy
3588,2028,5,M,25,2,Saving Private Ryan (1998),Action|Drama|War
1666,1222,4,M,25,14,Full Metal Jacket (1987),Action|Drama|War
2000,2672,3,M,18,4,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller
5000,1894,4,M,25,4,Six Days Seven Nights (1998),Adventure|Comedy|Romance
4627,2858,3,M,56,1,American Beauty (1999),Comedy|Drama
5786,1704,4,M,25,6,Good Will Hunting (1997),Drama
2934,381,3,F,35,20,When a Man Loves a Woman (1994),Drama
4299,2572,4,F,25,2,10 Things I Hate About You (1999),Comedy|Romance
5795,798,1,M,25,1,Daylight (1996),Action|Adventure|Thriller
4448,2866,3,M,25,14,"Buddy Holly Story, The (1978)",Drama
1937,236,2,M,25,11,French Kiss (1995),Comedy|Romance
1449,2541,3,M,35,20,Cruel Intentions (1999),Drama
1128,1975,1,M,25,1,Friday the 13th Part 2 (1981),Horror
4054,1222,4,M,35,3,Full Metal Jacket (1987),Action|Drama|War
2756,3052,5,M,18,4,Dogma (1999),Comedy
302,2167,1,M,18,4,Blade (1998),Action|Adventure|Horror
5747,1028,5,M,25,0,Mary Poppins (1964),Children's|Comedy|Musical
4451,1307,4,M,25,14,When Harry Met Sally... (1989),Comedy|Romance
2928,562,4,M,25,2,Welcome to the Dollhouse (1995),Comedy|Drama
5954,26,4,M,45,11,Othello (1995),Drama
415,3435,4,F,35,0,Double Indemnity (1944),Crime|Film-Noir
424,2770,4,M,25,17,Bowfinger (1999),Comedy
1465,3497,4,M,50,16,Max Dugan Returns (1983),Comedy
4984,2929,4,M,35,0,Reds (1981),Drama
1274,1952,4,M,45,7,Midnight Cowboy (1969),Drama
1015,3246,5,M,35,3,Malcolm X (1992),Drama
3547,1305,4,M,35,16,"Paris, Texas (1984)",Drama
2507,2021,2,M,25,4,Dune (1984),Fantasy|Sci-Fi
8,2541,3,M,25,12,Cruel Intentions (1999),Drama
3131,446,5,F,25,2,Farewell My Concubine (1993),Drama|Romance
4303,920,5,M,25,2,Gone with the Wind (1939),Drama|Romance|War
4700,3638,1,F,18,4,Moonraker (1979),Action|Romance|Sci-Fi
1954,1617,4,M,25,16,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller
3676,2454,4,F,35,12,"Fly, The (1958)",Horror|Sci-Fi
2088,154,4,M,50,7,Belle de jour (1967),Drama
3808,2527,4,M,25,7,Westworld (1973),Action|Sci-Fi|Thriller|Western
1150,34,1,F,25,20,Babe (1995),Children's|Comedy|Drama
5225,2889,4,M,18,4,"Mystery, Alaska (1999)",Comedy
2962,3156,2,M,35,3,Bicentennial Man (1999),Comedy|Drama|Sci-Fi
752,381,3,F,25,3,When a Man Loves a Woman (1994),Drama
3196,1573,5,F,18,4,Face/Off (1997),Action|Sci-Fi|Thriller
1396,1262,4,F,25,12,"Great Escape, The (1963)",Adventure|War
2140,3146,1,M,45,14,Deuce Bigalow: Male Gigolo (1999),Comedy
4447,2669,3,M,45,5,Pork Chop Hill (1959),War
5306,1293,3,F,25,17,Gandhi (1982),Drama
272,24,3,M,18,0,Powder (1995),Drama|Sci-Fi
1317,198,4,M,45,7,Strange Days (1995),Action|Crime|Sci-Fi
5183,3793,5,F,18,20,X-Men (2000),Action|Sci-Fi
3711,293,5,M,35,0,"Professional, The (a.k.a. Leon: The Professional) (1994)",Crime|Drama|Romance|Thriller
2909,319,5,M,25,7,Shallow Grave (1994),Thriller
974,1250,4,M,35,19,"Bridge on the River Kwai, The (1957)",Drama|War
3589,2134,3,F,45,0,Weird Science (1985),Comedy
2899,2463,4,M,35,14,Ruthless People (1986),Comedy
1403,2599,1,F,25,0,Election (1999),Comedy
1017,1984,4,M,35,0,Halloween III: Season of the Witch (1983),Horror
3519,1192,5,F,25,14,Paris Is Burning (1990),Documentary
123,1955,4,M,35,9,Kramer Vs. Kramer (1979),Drama
5626,3623,5,M,56,16,Mission: Impossible 2 (2000),Action|Thriller
2872,3175,3,M,25,20,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
4535,2105,4,M,18,19,Tron (1982),Action|Adventure|Fantasy|Sci-Fi
2172,593,4,M,18,20,"Silence of the Lambs, The (1991)",Drama|Thriller
2383,1777,4,F,25,14,"Wedding Singer, The (1998)",Comedy|Romance
3685,1245,5,M,25,5,Miller's Crossing (1990),Drama
2934,788,2,F,35,20,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi
1676,267,2,M,18,4,Major Payne (1994),Comedy
5430,1381,1,F,45,1,Grease 2 (1982),Comedy|Musical|Romance
1592,260,5,M,35,7,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
3484,1377,1,M,18,4,Batman Returns (1992),Action|Adventure|Comedy|Crime
3823,3168,4,M,56,7,Easy Rider (1969),Adventure|Drama
1029,2002,1,M,25,0,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama
3892,1377,2,M,25,20,Batman Returns (1992),Action|Adventure|Comedy|Crime
5908,2987,4,M,25,4,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir
1167,1682,4,F,50,1,"Truman Show, The (1998)",Drama
690,497,4,M,25,12,Much Ado About Nothing (1993),Comedy|Romance
2785,2805,2,M,56,13,Mickey Blue Eyes (1999),Comedy|Romance
3715,2080,5,M,18,5,Lady and the Tramp (1955),Animation|Children's|Comedy|Musical|Romance
4489,2643,2,M,18,4,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi
3751,2890,5,F,35,12,Three Kings (1999),Drama|War
5874,2428,2,M,25,4,"Faculty, The (1998)",Horror|Sci-Fi
4140,1257,3,M,25,0,Better Off Dead... (1985),Comedy
4227,708,3,M,25,19,"Truth About Cats & Dogs, The (1996)",Comedy|Romance
4658,1221,5,M,25,4,"Godfather: Part II, The (1974)",Action|Crime|Drama
5054,2065,3,M,35,2,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Romance
272,1729,4,M,18,0,Jackie Brown (1997),Crime|Drama
4647,3201,5,M,35,20,Five Easy Pieces (1970),Drama
830,3555,2,M,35,7,U-571 (2000),Action|Thriller
1675,3401,3,F,25,6,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi
5156,3708,3,M,18,14,Firestarter (1984),Horror|Thriller
2761,1265,3,M,35,6,Groundhog Day (1993),Comedy|Romance
4979,1274,4,M,35,2,Akira (1988),Adventure|Animation|Sci-Fi|Thriller
3067,3685,4,F,25,0,Prizzi's Honor (1985),Comedy|Drama|Romance
4697,1535,5,M,18,10,Love! Valour! Compassion! (1997),Drama|Romance
117,2105,4,M,25,17,Tron (1982),Action|Adventure|Fantasy|Sci-Fi
4869,497,3,F,45,6,Much Ado About Nothing (1993),Comedy|Romance
2173,2716,3,M,50,13,Ghostbusters (1984),Comedy|Horror
3648,1378,5,M,18,4,Young Guns (1988),Action|Comedy|Western
192,356,4,M,18,1,Forrest Gump (1994),Comedy|Romance|War
2529,898,4,F,35,9,"Philadelphia Story, The (1940)",Comedy|Romance
3526,2471,4,M,35,2,Crocodile Dundee II (1988),Adventure|Comedy
1019,1193,5,M,35,1,One Flew Over the Cuckoo's Nest (1975),Drama
2860,3424,5,M,35,17,Do the Right Thing (1989),Comedy|Drama
5345,441,4,F,25,17,Dazed and Confused (1993),Comedy
4725,2835,3,M,35,5,Chill Factor (1999),Action|Thriller
3487,2959,5,M,18,4,Fight Club (1999),Drama
5888,2112,2,M,25,20,Grand Canyon (1991),Crime|Drama
5788,765,1,M,25,0,Jack (1996),Comedy|Drama
4227,188,1,M,25,19,"Prophecy, The (1995)",Horror
4430,647,1,F,25,0,Courage Under Fire (1996),Drama|War
4126,1049,3,M,25,17,"Ghost and the Darkness, The (1996)",Action|Adventure
101,376,4,F,18,3,"River Wild, The (1994)",Action|Thriller
2751,2134,4,F,25,16,Weird Science (1985),Comedy
5623,1327,3,M,25,11,"Amityville Horror, The (1979)",Horror
928,2291,5,F,56,16,Edward Scissorhands (1990),Drama|Romance
1884,1035,3,M,45,20,"Sound of Music, The (1965)",Musical
2907,2018,3,F,35,5,Bambi (1942),Animation|Children's
2486,1221,5,M,18,12,"Godfather: Part II, The (1974)",Action|Crime|Drama
1087,858,5,M,25,16,"Godfather, The (1972)",Action|Crime|Drama
3491,2159,4,M,25,16,Henry: Portrait of a Serial Killer (1990),Crime|Horror
3569,1350,5,F,18,2,"Omen, The (1976)",Horror
1974,541,5,M,35,17,Blade Runner (1982),Film-Noir|Sci-Fi
4884,1215,4,M,35,14,Army of Darkness (1993),Action|Adventure|Comedy|Horror|Sci-Fi
1556,2976,3,M,18,4,Bringing Out the Dead (1999),Drama|Horror
3193,1591,2,M,25,0,Spawn (1997),Action|Adventure|Sci-Fi|Thriller
832,1961,4,M,18,2,Rain Man (1988),Drama
8,253,5,M,25,12,Interview with the Vampire (1994),Drama|Horror
2073,2702,3,F,18,4,Summer of Sam (1999),Drama
3778,1382,2,M,25,0,Marked for Death (1990),Action|Drama
3751,3372,3,F,35,12,"Bridge at Remagen, The (1969)",Action|War
3018,440,4,M,35,0,Dave (1993),Comedy|Romance
3393,1617,3,M,35,12,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller
4328,1244,5,M,50,3,Manhattan (1979),Comedy|Drama|Romance
1019,1353,1,M,35,1,"Mirror Has Two Faces, The (1996)",Comedy|Romance
1266,3720,4,M,25,4,Sunshine (1999),Drama
3792,3787,3,M,25,6,Shower (Xizhao) (1999),Comedy
5205,2448,1,M,25,1,Virus (1999),Horror|Sci-Fi
3118,1179,4,M,25,0,"Grifters, The (1990)",Crime|Drama|Film-Noir
2047,158,3,M,1,10,Casper (1995),Adventure|Children's
3885,1218,4,M,25,12,"Killer, The (Die xue shuang xiong) (1989)",Action|Thriller
1004,2365,3,M,25,3,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi
2638,1257,1,M,25,14,Better Off Dead... (1985),Comedy
1094,3536,4,F,18,0,Keeping the Faith (2000),Comedy|Romance
4379,1207,4,M,25,4,To Kill a Mockingbird (1962),Drama
1246,3354,3,M,18,4,Mission to Mars (2000),Sci-Fi
741,1991,4,M,25,5,Child's Play (1988),Horror
2088,3634,4,M,50,7,Seven Days in May (1964),Thriller
2844,2858,4,M,25,20,American Beauty (1999),Comedy|Drama
5448,3163,4,M,45,19,Topsy-Turvy (1999),Drama
1941,3839,1,M,35,17,Phantasm IV: Oblivion (1998),Horror
2796,2643,1,M,25,14,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi
940,1,4,M,1,10,Toy Story (1995),Animation|Children's|Comedy
3457,1704,5,M,25,20,Good Will Hunting (1997),Drama
1124,2540,3,M,25,2,"Corruptor, The (1999)",Action|Crime|Drama|Thriller
1120,1302,4,M,18,4,Field of Dreams (1989),Drama
1317,3175,4,M,45,7,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
2023,2836,3,M,18,4,Outside Providence (1999),Comedy
808,1992,3,M,25,7,Child's Play 2 (1990),Horror
4945,1097,4,M,50,0,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi
3504,3730,2,M,18,7,"Conversation, The (1974)",Drama|Mystery
1088,3950,4,F,1,10,Tigerland (2000),Drama
3519,305,2,F,25,14,Ready to Wear (Pret-A-Porter) (1994),Comedy
5553,3363,3,M,35,3,American Graffiti (1973),Comedy|Drama
687,2140,5,F,25,7,"Dark Crystal, The (1982)",Children's|Fantasy|Sci-Fi
2745,457,4,F,35,1,"Fugitive, The (1993)",Action|Thriller
1922,1748,4,F,25,7,Dark City (1998),Film-Noir|Sci-Fi|Thriller
6037,1207,5,F,45,1,To Kill a Mockingbird (1962),Drama
5787,589,4,M,25,20,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller
4104,2613,3,M,18,16,Night of the Comet (1984),Action|Horror|Sci-Fi
3885,589,3,M,25,12,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller
1390,1500,4,M,35,16,Grosse Pointe Blank (1997),Comedy|Crime
3274,2393,3,M,25,20,Star Trek: Insurrection (1998),Action|Sci-Fi
531,1895,2,F,18,14,Can't Hardly Wait (1998),Comedy|Drama|Romance
4561,351,4,F,25,9,"Corrina, Corrina (1994)",Comedy|Drama|Romance
1285,2262,5,M,35,4,About Last Night... (1986),Comedy|Drama|Romance
1716,1566,5,M,25,0,Hercules (1997),Adventure|Animation|Children's|Comedy|Musical
5448,3504,5,M,45,19,Network (1976),Comedy|Drama
1807,555,5,M,18,17,True Romance (1993),Action|Crime|Romance
943,2432,4,F,45,12,Stepmom (1998),Drama
4593,1135,3,F,45,1,Private Benjamin (1980),Comedy
3519,49,5,F,25,14,When Night Is Falling (1995),Drama|Romance
2478,1939,3,M,50,1,"Best Years of Our Lives, The (1946)",Drama|War
1698,3198,5,M,35,2,Papillon (1973),Drama
3159,2976,4,F,25,15,Bringing Out the Dead (1999),Drama|Horror
1340,2606,1,M,25,7,Idle Hands (1999),Comedy|Horror
4808,1007,3,M,35,0,"Apple Dumpling Gang, The (1975)",Children's|Comedy|Western
1306,852,4,M,25,3,Tin Cup (1996),Comedy|Romance
3679,2716,5,M,25,4,Ghostbusters (1984),Comedy|Horror
4600,1653,3,M,25,0,Gattaca (1997),Drama|Sci-Fi|Thriller
2489,2012,3,F,35,9,Back to the Future Part III (1990),Comedy|Sci-Fi|Western
4177,2406,4,M,35,17,Romancing the Stone (1984),Action|Adventure|Comedy|Romance
146,3359,5,F,35,20,Breaking Away (1979),Drama
3283,1009,2,M,35,16,Escape to Witch Mountain (1975),Adventure|Children's|Fantasy
4238,61,3,M,35,16,Eye for an Eye (1996),Drama|Thriller
518,2671,4,F,35,12,Notting Hill (1999),Comedy|Romance
5759,592,3,F,25,1,Batman (1989),Action|Adventure|Crime|Drama
1203,307,4,F,25,1,Three Colors: Blue (1993),Drama
3512,3298,3,M,18,17,Boiler Room (2000),Drama
5990,1955,4,F,25,20,Kramer Vs. Kramer (1979),Drama
3428,2183,4,M,45,1,"Man Who Knew Too Much, The (1956)",Thriller
4028,1391,5,M,25,4,Mars Attacks! (1996),Action|Comedy|Sci-Fi|War
3410,1449,5,M,35,1,Waiting for Guffman (1996),Comedy
822,2028,4,F,25,1,Saving Private Ryan (1998),Action|Drama|War
314,3281,2,F,56,9,"Brandon Teena Story, The (1998)",Documentary
5015,1220,5,M,35,6,"Blues Brothers, The (1980)",Action|Comedy|Musical
979,2692,4,M,1,10,Run Lola Run (Lola rennt) (1998),Action|Crime|Romance
5061,1214,4,F,18,19,Alien (1979),Action|Horror|Sci-Fi|Thriller
1354,1198,5,F,25,2,Raiders of the Lost Ark (1981),Action|Adventure
3792,2686,4,M,25,6,"Red Violin, The (Le Violon rouge) (1998)",Drama|Mystery
602,1376,5,F,56,6,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi
2609,481,4,F,50,12,Kalifornia (1993),Drama|Thriller
2945,296,5,F,35,17,Pulp Fiction (1994),Crime|Drama
1926,1646,2,F,1,0,Rocket Man (1997),Comedy
6039,1086,4,F,45,0,Dial M for Murder (1954),Mystery|Thriller
5365,2580,4,M,18,12,Go (1999),Crime
1932,2797,3,M,25,7,Big (1988),Comedy|Fantasy
1884,2065,3,M,45,20,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Romance
5664,3189,3,M,18,4,My Dog Skip (1999),Comedy
3147,466,2,M,25,14,Hot Shots! Part Deux (1993),Action|Comedy|War
1680,1549,2,M,25,20,Rough Magic (1995),Drama|Romance
2064,2599,5,M,35,1,Election (1999),Comedy
533,163,4,M,25,12,Desperado (1995),Action|Romance|Thriller
1097,161,4,M,18,17,Crimson Tide (1995),Drama|Thriller|War
3057,2858,5,F,25,12,American Beauty (1999),Comedy|Drama
5433,1225,4,F,35,17,Amadeus (1984),Drama
195,3471,3,M,25,12,Close Encounters of the Third Kind (1977),Drama|Sci-Fi
4715,3802,3,M,25,2,Freejack (1992),Action|Sci-Fi
4390,2699,3,M,25,0,Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller
5509,1187,3,M,25,0,Passion Fish (1992),Drama
5111,1953,4,M,35,2,"French Connection, The (1971)",Action|Crime|Drama|Thriller
5178,1711,3,M,50,0,Midnight in the Garden of Good and Evil (1997),Comedy|Crime|Drama|Mystery
4321,1304,5,M,45,7,Butch Cassidy and the Sundance Kid (1969),Action|Comedy|Western
402,2770,3,M,25,11,Bowfinger (1999),Comedy
1912,2922,2,M,25,4,Hang 'em High (1967),Western
3834,419,4,M,18,2,"Beverly Hillbillies, The (1993)",Comedy
3065,1449,5,F,18,4,Waiting for Guffman (1996),Comedy
4523,648,3,M,18,2,Mission: Impossible (1996),Action|Adventure|Mystery
4556,2011,3,M,45,16,Back to the Future Part II (1989),Comedy|Sci-Fi
3591,2531,4,M,35,6,Battle for the Planet of the Apes (1973),Action|Sci-Fi
2032,1831,5,M,50,14,Lost in Space (1998),Action|Sci-Fi|Thriller
4808,2020,3,M,35,0,Dangerous Liaisons (1988),Drama|Romance
2888,1673,3,M,25,14,Boogie Nights (1997),Drama
3018,2734,3,M,35,0,"Mosquito Coast, The (1986)",Drama
5026,1240,4,M,25,17,"Terminator, The (1984)",Action|Sci-Fi|Thriller
5142,3301,5,M,25,1,"Whole Nine Yards, The (2000)",Comedy|Crime
5107,2885,3,F,45,0,Guinevere (1999),Drama|Romance
920,1676,5,M,18,4,Starship Troopers (1997),Action|Adventure|Sci-Fi|War
