"","org","year","survey","bush","state","edu","age","female","black","weight"
"3861","cbsnyt",3,"9154",1,41,3,4,0,0,322
"3862","cbsnyt",3,"9154",1,33,4,2,0,0,802
"3863","cbsnyt",3,"9154",1,22,1,3,0,0,693
"3864","cbsnyt",3,"9154",1,18,3,2,1,1,714
"3865","cbsnyt",3,"9154",0,34,3,3,0,1,873
"3866","cbsnyt",3,"9154",1,34,3,3,1,0,798
"3867","cbsnyt",3,"9154",0,7,2,1,0,1,3311
"3868","cbsnyt",3,"9154",0,39,2,3,1,0,2495
"3869","cbsnyt",3,"9154",1,22,2,3,0,0,1385
"3870","cbsnyt",3,"9154",1,39,3,2,1,0,313
"3871","cbsnyt",3,"9154",1,33,4,1,0,0,918
"3872","cbsnyt",3,"9154",1,36,2,2,0,0,724
"3873","cbsnyt",3,"9154",1,22,4,1,1,0,1239
"3874","cbsnyt",3,"9154",0,34,2,3,0,0,1292
"3875","cbsnyt",3,"9154",1,39,2,2,1,0,1465
"3876","cbsnyt",3,"9154",1,5,3,3,1,0,241
"3877","cbsnyt",3,"9154",1,39,3,3,1,0,855
"3878","cbsnyt",3,"9154",NA,34,1,3,1,1,710
"3879","cbsnyt",3,"9154",1,33,2,1,1,0,1346
"3880","cbsnyt",3,"9154",1,31,4,2,1,0,361
"3881","cbsnyt",3,"9154",0,21,1,4,0,0,1765
"3882","cbsnyt",3,"9154",1,34,2,2,0,0,1518
"3883","cbsnyt",3,"9154",1,15,2,4,0,0,1684
"3884","cbsnyt",3,"9154",0,33,4,3,0,0,765
"3885","cbsnyt",3,"9154",1,31,2,4,1,0,2555
"3886","cbsnyt",3,"9154",0,33,1,3,0,0,1385
"3887","cbsnyt",3,"9154",0,21,4,2,1,0,674
"3888","cbsnyt",3,"9154",1,14,4,2,0,0,714
"3889","cbsnyt",3,"9154",1,36,2,1,1,0,1198
"3890","cbsnyt",3,"9154",1,15,3,2,1,0,558
"3891","cbsnyt",3,"9154",NA,23,2,2,0,0,724
"3892","cbsnyt",3,"9154",1,36,3,3,1,0,508
"3893","cbsnyt",3,"9154",1,23,4,2,1,0,321
"3894","cbsnyt",3,"9154",1,31,2,1,0,0,1494
"3895","cbsnyt",3,"9154",0,22,3,2,0,0,1044
"3896","cbsnyt",3,"9154",0,10,3,2,1,0,585
"3897","cbsnyt",3,"9154",0,22,3,1,0,0,495
"3898","cbsnyt",3,"9154",1,22,2,2,0,0,1627
"3899","cbsnyt",3,"9154",1,15,2,1,0,0,1995
"3900","cbsnyt",3,"9154",0,15,4,4,0,0,903
"3901","cbsnyt",3,"9154",1,15,4,3,0,0,681
"3902","cbsnyt",3,"9154",0,31,2,3,0,0,693
"3903","cbsnyt",3,"9154",0,22,1,4,1,0,1703
"3904","cbsnyt",3,"9154",0,41,3,3,0,0,295
"3905","cbsnyt",3,"9154",1,33,3,2,1,0,1880
"3906","cbsnyt",3,"9154",0,31,2,1,0,0,1494
"3907","cbsnyt",3,"9154",0,22,3,2,1,0,627
"3908","cbsnyt",3,"9154",0,33,2,3,1,1,762
"3909","cbsnyt",3,"9154",1,36,2,3,0,0,1233
"3910","cbsnyt",3,"9154",0,40,4,3,1,0,344
"3911","cbsnyt",3,"9154",1,22,4,2,1,0,722
"3912","cbsnyt",3,"9154",0,22,4,1,1,0,826
"3913","cbsnyt",3,"9154",1,33,1,3,0,0,2078
"3914","cbsnyt",3,"9154",0,10,3,2,1,0,877
"3915","cbsnyt",3,"9154",1,21,1,3,0,0,1938
"3916","cbsnyt",3,"9154",1,21,3,2,1,1,357
"3917","cbsnyt",3,"9154",0,33,4,2,1,0,361
"3918","cbsnyt",3,"9154",0,39,3,3,1,0,570
"3919","cbsnyt",3,"9154",0,23,3,2,1,1,341
"3920","cbsnyt",3,"9154",0,23,2,3,1,0,1110
"3921","cbsnyt",3,"9154",0,34,2,3,0,1,1909
"3922","cbsnyt",3,"9154",1,33,2,1,0,0,1494
"3923","cbsnyt",3,"9154",0,23,2,4,1,0,1516
"3924","cbsnyt",3,"9154",0,47,4,2,1,0,674
"3925","cbsnyt",3,"9154",1,50,2,4,1,0,758
"3926","cbsnyt",3,"9154",1,5,4,4,1,0,581
"3927","cbsnyt",3,"9154",NA,6,3,1,0,0,836
"3928","cbsnyt",3,"9154",1,47,3,3,0,0,591
"3929","cbsnyt",3,"9154",0,44,2,3,1,0,1746
"3930","cbsnyt",3,"9154",1,23,4,2,0,0,714
"3931","cbsnyt",3,"9154",1,7,2,2,1,0,1465
"3932","cbsnyt",3,"9154",1,10,2,4,1,0,794
"3933","cbsnyt",3,"9154",0,11,2,3,1,0,1746
"3934","cbsnyt",3,"9154",1,10,3,2,1,0,585
"3935","cbsnyt",3,"9154",1,26,4,3,0,0,340
"3936","cbsnyt",3,"9154",1,5,4,4,0,0,856
"3937","cbsnyt",3,"9154",1,15,2,3,1,0,2221
"3938","cbsnyt",3,"9154",0,26,2,2,0,0,724
"3939","cbsnyt",3,"9154",1,36,2,4,0,0,1684
"3940","cbsnyt",3,"9154",1,23,2,4,1,0,1110
"3941","cbsnyt",3,"9154",0,7,3,1,1,0,2231
"3942","cbsnyt",3,"9154",1,5,3,3,0,0,267
"3943","cbsnyt",3,"9154",1,10,4,4,1,0,426
"3944","cbsnyt",3,"9154",0,7,3,3,0,0,1583
"3945","cbsnyt",3,"9154",0,23,4,2,1,0,321
"3946","cbsnyt",3,"9154",1,33,1,4,1,0,3406
"3947","cbsnyt",3,"9154",1,42,3,3,1,0,508
"3948","cbsnyt",3,"9154",1,10,4,3,1,0,321
"3949","cbsnyt",3,"9154",1,48,2,3,0,0,1168
"3950","cbsnyt",3,"9154",0,33,3,4,1,0,621
"3951","cbsnyt",3,"9154",0,33,2,4,1,0,1703
"3952","cbsnyt",3,"9154",1,14,3,3,1,1,465
"3953","cbsnyt",3,"9154",0,15,1,3,0,0,1850
"3954","cbsnyt",3,"9154",1,14,2,4,1,0,758
"3955","cbsnyt",3,"9154",NA,5,2,3,1,0,526
"3956","cbsnyt",3,"9154",0,41,3,1,0,1,2049
"3957","cbsnyt",3,"9154",0,11,2,3,0,1,4773
"3958","cbsnyt",3,"9154",0,14,1,3,1,1,2034
"3959","cbsnyt",3,"9154",NA,10,1,2,1,0,1367
"3960","cbsnyt",3,"9154",0,39,3,1,0,0,991
"3961","cbsnyt",3,"9154",1,14,2,3,0,0,1233
"3962","cbsnyt",3,"9154",0,14,4,1,0,0,1634
"3963","cbsnyt",3,"9154",1,5,4,2,0,0,676
"3964","cbsnyt",3,"9154",0,39,2,2,1,0,2198
"3965","cbsnyt",3,"9154",0,39,4,2,0,0,401
"3966","cbsnyt",3,"9154",1,36,4,3,0,0,681
"3967","cbsnyt",3,"9154",1,20,4,2,1,0,722
"3968","cbsnyt",3,"9154",0,39,4,1,0,0,1835
"3969","cbsnyt",3,"9154",0,21,2,4,0,0,1765
"3970","cbsnyt",3,"9154",0,28,3,2,0,0,620
"3971","cbsnyt",3,"9154",0,50,2,2,0,0,1448
"3972","cbsnyt",3,"9154",0,40,4,2,1,0,361
"3973","cbsnyt",3,"9154",1,7,3,1,1,0,2231
"3974","cbsnyt",3,"9154",0,7,4,2,1,0,361
"3975","cbsnyt",3,"9154",0,19,3,3,1,0,266
"3976","cbsnyt",3,"9154",1,44,4,4,0,0,946
"3977","cbsnyt",3,"9154",0,4,2,1,1,0,1255
"3978","cbsnyt",3,"9154",0,19,2,1,0,1,4119
"3979","cbsnyt",3,"9154",1,14,3,2,0,0,620
"3980","cbsnyt",3,"9154",0,5,4,2,0,0,676
"3981","cbsnyt",3,"9154",1,10,2,2,0,0,1518
"3982","cbsnyt",3,"9154",0,24,3,2,1,0,558
"3983","cbsnyt",3,"9154",1,37,2,1,1,0,1255
"3984","cbsnyt",3,"9154",1,44,2,3,0,0,1292
"3985","cbsnyt",3,"9154",1,1,3,3,0,0,591
"3986","cbsnyt",3,"9154",0,44,4,2,1,0,674
"3987","cbsnyt",3,"9154",1,44,3,2,0,0,974
"3988","cbsnyt",3,"9154",1,44,4,3,0,0,714
"3989","cbsnyt",3,"9154",0,10,1,4,1,0,794
"3990","cbsnyt",3,"9154",1,37,2,3,1,0,1164
"3991","cbsnyt",3,"9154",0,19,4,3,1,1,785
"3992","cbsnyt",3,"9154",1,10,4,2,1,0,337
"3993","cbsnyt",3,"9154",1,37,4,3,0,0,714
"3994","cbsnyt",3,"9154",0,19,2,3,0,0,1292
"3995","cbsnyt",3,"9154",1,32,3,1,0,0,1045
"3996","cbsnyt",3,"9154",1,33,4,2,0,0,1203
"3997","cbsnyt",3,"9154",0,3,4,4,1,0,578
"3998","cbsnyt",3,"9154",0,14,4,4,1,0,407
"3999","cbsnyt",3,"9154",0,33,2,2,0,1,2404
"4000","cbsnyt",3,"9154",0,33,4,3,0,0,765
"4001","cbsnyt",3,"9154",0,37,1,4,0,0,2647
"4002","cbsnyt",3,"9154",0,43,2,2,1,1,2503
"4003","cbsnyt",3,"9154",1,14,2,4,1,0,1516
"4004","cbsnyt",3,"9154",1,50,3,2,1,0,558
"4005","cbsnyt",3,"9154",0,16,4,1,0,0,817
"4006","cbsnyt",3,"9154",1,17,4,2,0,0,714
"4007","cbsnyt",3,"9154",1,26,4,2,1,0,964
"4008","cbsnyt",3,"9154",0,42,3,3,1,0,508
"4009","cbsnyt",3,"9154",1,24,4,4,1,0,407
"4010","cbsnyt",3,"9154",0,14,2,3,1,0,1110
"4011","cbsnyt",3,"9154",1,23,1,4,1,0,1516
"4012","cbsnyt",3,"9154",1,24,4,3,1,0,613
"4013","cbsnyt",3,"9154",0,35,2,3,1,0,1110
"4014","cbsnyt",3,"9154",1,21,3,1,1,0,1665
"4015","cbsnyt",3,"9154",1,47,2,3,1,0,1164
"4016","cbsnyt",3,"9154",NA,39,4,2,1,0,361
"4017","cbsnyt",3,"9154",1,5,4,4,1,0,771
"4018","cbsnyt",3,"9154",1,10,4,1,0,0,1284
"4019","cbsnyt",3,"9154",0,17,2,1,1,0,1198
"4020","cbsnyt",3,"9154",NA,23,2,3,0,0,1233
"4021","cbsnyt",3,"9154",1,10,4,1,1,0,771
"4022","cbsnyt",3,"9154",1,15,4,2,1,0,643
"4023","cbsnyt",3,"9154",1,17,2,2,0,0,1448
"4024","cbsnyt",3,"9154",1,50,1,1,0,0,1330
"4025","cbsnyt",3,"9154",1,33,4,1,0,0,918
"4026","cbsnyt",3,"9154",0,6,3,4,1,0,262
"4027","cbsnyt",3,"9154",1,5,4,2,1,0,609
"4028","cbsnyt",3,"9154",1,36,1,1,0,0,1995
"4029","cbsnyt",3,"9154",1,43,3,2,0,0,325
"4030","cbsnyt",3,"9154",1,44,3,2,0,0,649
"4031","cbsnyt",3,"9154",0,16,3,3,1,0,254
"4032","cbsnyt",3,"9154",NA,5,3,4,1,0,524
"4033","cbsnyt",3,"9154",1,10,2,3,1,0,582
"4034","cbsnyt",3,"9154",0,31,3,2,0,0,348
"4035","cbsnyt",3,"9154",0,46,3,2,1,0,627
"4036","cbsnyt",3,"9154",0,34,1,4,0,0,1765
"4037","cbsnyt",3,"9154",1,15,2,1,0,0,2660
"4038","cbsnyt",3,"9154",0,33,3,2,1,1,383
"4039","cbsnyt",3,"9154",1,15,2,1,0,0,998
"4040","cbsnyt",3,"9154",0,32,2,2,0,0,1372
"4041","cbsnyt",3,"9154",0,3,3,2,0,1,867
"4042","cbsnyt",3,"9154",0,33,1,3,1,1,1142
"4043","cbsnyt",3,"9154",0,33,4,2,1,0,722
"4044","cbsnyt",3,"9154",1,17,2,3,1,0,555
"4045","cbsnyt",3,"9154",1,50,2,2,1,0,1304
"4046","cbsnyt",3,"9154",NA,32,2,2,0,0,1372
"4047","cbsnyt",3,"9154",1,41,3,1,1,0,833
"4048","cbsnyt",3,"9154",1,44,4,3,0,0,714
"4049","cbsnyt",3,"9154",1,22,2,2,0,0,1627
"4050","cbsnyt",3,"9154",1,10,4,3,0,0,714
"4051","cbsnyt",3,"9154",1,31,3,2,0,1,514
"4052","cbsnyt",3,"9154",1,47,3,1,0,0,1387
"4053","cbsnyt",3,"9154",NA,10,4,2,0,1,1105
"4054","cbsnyt",3,"9154",1,24,2,3,1,0,1110
"4055","cbsnyt",3,"9154",1,6,3,4,0,0,582
"4056","cbsnyt",3,"9154",0,22,4,2,1,0,722
"4057","cbsnyt",3,"9154",0,21,4,3,0,0,357
"4058","cbsnyt",3,"9154",1,14,1,3,0,0,1233
"4059","cbsnyt",3,"9154",NA,34,2,3,1,0,1164
"4060","cbsnyt",3,"9154",1,47,2,1,1,0,1255
"4061","cbsnyt",3,"9154",1,33,3,2,0,0,1044
"4062","cbsnyt",3,"9154",1,33,4,2,0,0,401
"4063","cbsnyt",3,"9154",0,41,3,2,1,0,585
"4064","cbsnyt",3,"9154",NA,23,1,3,1,0,555
"4065","cbsnyt",3,"9154",1,36,2,2,1,0,1304
"4066","cbsnyt",3,"9154",1,47,3,2,0,0,649
"4067","cbsnyt",3,"9154",0,32,3,2,0,0,587
"4068","cbsnyt",3,"9154",0,10,4,2,1,0,674
"4069","cbsnyt",3,"9154",0,31,4,2,1,0,361
"4070","cbsnyt",3,"9154",1,36,2,3,0,0,1233
"4071","cbsnyt",3,"9154",0,23,3,4,1,0,276
"4072","cbsnyt",3,"9154",1,43,2,2,1,0,1367
"4073","cbsnyt",3,"9154",NA,18,1,4,1,0,794
"4074","cbsnyt",3,"9154",NA,23,4,3,0,0,1362
"4075","cbsnyt",3,"9154",0,36,4,2,1,0,321
"4076","cbsnyt",3,"9154",0,43,4,3,0,0,357
"4077","cbsnyt",3,"9154",1,10,4,1,0,0,856
"4078","cbsnyt",3,"9154",0,49,3,3,1,0,798
"4079","cbsnyt",3,"9154",0,33,1,1,1,0,673
"4080","cbsnyt",3,"9154",0,7,4,2,0,0,802
"4081","cbsnyt",3,"9154",1,24,4,2,0,0,357
"4082","cbsnyt",3,"9154",0,26,4,4,1,0,407
"4083","cbsnyt",3,"9154",1,33,4,1,1,0,1239
"4084","cbsnyt",3,"9154",1,45,4,2,0,0,676
"4085","cbsnyt",3,"9154",0,3,2,2,0,0,686
"4086","cbsnyt",3,"9154",1,14,4,2,1,0,643
"4087","cbsnyt",3,"9154",1,44,2,3,1,0,1164
"4088","cbsnyt",3,"9154",1,47,3,4,1,0,290
"4089","cbsnyt",3,"9154",1,11,3,2,0,0,649
"4090","cbsnyt",3,"9154",0,33,4,2,1,1,882
"4091","cbsnyt",3,"9154",1,24,4,3,0,0,1362
"4092","cbsnyt",3,"9154",1,15,2,2,0,0,1448
"4093","cbsnyt",3,"9154",1,28,4,1,0,0,817
"4094","cbsnyt",3,"9154",1,10,3,2,0,0,649
"4095","cbsnyt",3,"9154",1,47,4,2,1,0,674
"4096","cbsnyt",3,"9154",0,47,4,2,1,1,411
"4097","cbsnyt",3,"9154",1,31,4,1,1,0,413
"4098","cbsnyt",3,"9154",1,3,3,2,1,0,1057
"4099","cbsnyt",3,"9154",0,14,2,3,1,0,1666
"4100","cbsnyt",3,"9154",0,42,4,1,0,0,817
"4101","cbsnyt",3,"9154",0,26,2,1,1,1,731
"4102","cbsnyt",3,"9154",1,21,2,2,1,0,1367
"4103","cbsnyt",3,"9154",0,26,3,3,0,1,833
"4104","cbsnyt",3,"9154",0,31,4,1,0,0,459
"4105","cbsnyt",3,"9154",1,39,3,3,0,0,950
"4106","cbsnyt",3,"9154",1,47,3,1,0,0,462
"4107","cbsnyt",3,"9154",1,31,2,4,1,0,852
"4108","cbsnyt",3,"9154",0,40,1,4,1,0,852
"4109","cbsnyt",3,"9154",1,30,1,3,1,0,1247
"4110","cbsnyt",3,"9154",1,32,4,3,1,0,581
"4111","cbsnyt",3,"9154",NA,50,2,3,0,0,1233
"4112","cbsnyt",3,"9154",0,26,2,3,0,0,1233
"4113","cbsnyt",3,"9154",1,50,3,2,0,0,620
"4114","cbsnyt",3,"9154",0,13,4,3,0,0,323
"4115","cbsnyt",3,"9154",1,26,4,2,0,0,714
"4116","cbsnyt",3,"9154",1,17,4,1,1,0,736
"4117","cbsnyt",3,"9154",NA,14,1,4,1,0,758
"4118","cbsnyt",3,"9154",1,49,2,3,1,0,582
"4119","cbsnyt",3,"9154",1,36,1,2,1,0,1304
"4120","cbsnyt",3,"9154",0,23,4,3,0,0,681
"4121","cbsnyt",3,"9154",NA,10,2,3,1,0,582
"4122","cbsnyt",3,"9154",0,10,3,3,0,0,886
"4123","cbsnyt",3,"9154",NA,1,2,3,1,0,1164
"4124","cbsnyt",3,"9154",1,19,2,2,1,0,1367
"4125","cbsnyt",3,"9154",0,3,4,3,1,0,291
"4126","cbsnyt",3,"9154",NA,4,4,2,1,0,674
"4127","cbsnyt",3,"9154",1,22,4,4,1,0,689
"4128","cbsnyt",3,"9154",1,1,2,1,1,0,2511
"4129","cbsnyt",3,"9154",0,11,1,4,1,0,794
"4130","cbsnyt",3,"9154",1,47,3,1,1,0,833
"4131","cbsnyt",3,"9154",0,33,1,3,1,0,624
"4132","cbsnyt",3,"9154",1,14,2,4,1,0,1516
"4133","cbsnyt",3,"9154",1,24,2,4,1,0,758
"4134","cbsnyt",3,"9154",1,11,4,3,1,0,643
"4135","cbsnyt",3,"9154",0,39,2,3,0,0,1385
"4136","cbsnyt",3,"9154",1,25,3,2,1,0,146
"4137","cbsnyt",3,"9154",1,38,2,1,1,0,1135
"4138","cbsnyt",3,"9154",0,44,3,2,1,0,292
"4139","cbsnyt",3,"9154",0,43,1,3,0,0,1292
"4140","cbsnyt",3,"9154",NA,44,2,4,1,1,970
"4141","cbsnyt",3,"9154",0,13,4,3,0,0,645
"4142","cbsnyt",3,"9154",1,44,3,2,1,0,585
"4143","cbsnyt",3,"9154",1,45,2,1,0,0,630
"4144","cbsnyt",3,"9154",0,19,2,1,1,1,1533
"4145","cbsnyt",3,"9154",1,24,4,2,0,0,714
"4146","cbsnyt",3,"9154",0,5,2,4,1,0,1437
"4147","cbsnyt",3,"9154",0,26,2,3,1,0,555
"4148","cbsnyt",3,"9154",0,34,4,3,1,0,643
"4149","cbsnyt",3,"9154",1,14,2,1,0,0,1330
"4150","cbsnyt",3,"9154",0,24,4,4,1,0,407
"4151","cbsnyt",3,"9154",1,38,3,2,1,0,529
"4152","cbsnyt",3,"9154",0,23,3,3,1,0,254
"4153","cbsnyt",3,"9154",1,39,2,4,1,0,852
"4154","cbsnyt",3,"9154",1,36,2,1,1,0,1198
"4155","cbsnyt",3,"9154",1,14,2,4,1,0,2274
"4156","cbsnyt",3,"9154",1,6,1,3,0,0,584
"4157","cbsnyt",3,"9154",1,26,3,3,1,0,508
"4158","cbsnyt",3,"9154",0,6,3,3,1,0,722
"4159","cbsnyt",3,"9154",1,19,2,1,1,0,1255
"4160","cbsnyt",3,"9154",1,36,3,2,1,0,279
"4161","cbsnyt",3,"9154",1,22,4,3,1,0,344
"4162","cbsnyt",3,"9154",0,36,2,2,1,0,1956
"4163","cbsnyt",3,"9154",1,36,3,4,0,0,614
"4164","cbsnyt",3,"9154",1,7,2,2,1,0,733
"4165","cbsnyt",3,"9154",1,39,4,4,1,0,913
"4166","cbsnyt",3,"9154",1,39,2,4,0,0,1891
"4167","cbsnyt",3,"9154",0,24,1,4,1,0,758
"4168","cbsnyt",3,"9154",1,14,3,2,0,0,620
"4169","cbsnyt",3,"9154",0,26,2,3,0,0,1233
"4170","cbsnyt",3,"9154",1,14,2,3,0,0,1233
"4171","cbsnyt",3,"9154",1,23,3,4,1,0,279
"4172","cbsnyt",3,"9154",0,50,4,2,1,0,643
"4173","cbsnyt",3,"9154",0,39,4,2,1,0,722
"4174","cbsnyt",3,"9154",0,49,2,3,0,0,646
"4175","cbsnyt",3,"9154",1,25,3,3,0,0,886
"4176","cbsnyt",3,"9154",0,11,4,2,1,0,674
"4177","cbsnyt",3,"9154",0,50,4,1,1,0,368
"4178","cbsnyt",3,"9154",1,5,2,1,0,0,630
"4179","cbsnyt",3,"9154",NA,43,3,3,0,0,591
"4180","cbsnyt",3,"9154",0,22,4,4,0,0,1014
"4181","cbsnyt",3,"9154",1,44,4,2,1,0,674
"4182","cbsnyt",3,"9154",1,36,4,2,1,0,643
"4183","cbsnyt",3,"9154",0,10,2,2,1,0,1367
"4184","cbsnyt",3,"9154",0,47,3,2,1,1,714
"4185","cbsnyt",3,"9154",0,39,4,3,0,0,765
"4186","cbsnyt",3,"9154",0,39,3,2,0,0,696
"4187","cbsnyt",3,"9154",0,47,4,2,1,0,674
"4188","cbsnyt",3,"9154",1,47,3,1,0,0,462
"4189","cbsnyt",3,"9154",1,21,2,1,1,0,628
"4190","cbsnyt",3,"9154",NA,41,2,1,0,1,2060
"4191","cbsnyt",3,"9154",0,18,3,2,1,0,292
"4192","cbsnyt",3,"9154",1,18,2,2,1,0,2050
"4193","cbsnyt",3,"9154",1,45,3,4,1,0,524
"4194","cbsnyt",3,"9154",1,1,3,2,0,0,649
"4195","cbsnyt",3,"9154",1,10,2,3,0,0,1938
"4196","cbsnyt",3,"9154",1,37,3,3,1,0,532
"4197","cbsnyt",3,"9154",1,14,3,4,1,0,254
"4198","cbsnyt",3,"9154",0,50,2,1,1,0,599
"4199","cbsnyt",3,"9154",0,50,2,4,1,0,1516
"4200","cbsnyt",3,"9154",1,10,4,4,0,0,946
"4201","cbsnyt",3,"9154",0,39,1,2,1,0,1465
"4202","cbsnyt",3,"9154",0,24,3,1,1,0,794
"4203","cbsnyt",3,"9154",1,34,2,2,1,0,4101
"4204","cbsnyt",3,"9154",0,41,4,2,1,1,823
"4205","cbsnyt",3,"9154",0,9,2,2,1,1,834
"4206","cbsnyt",3,"9154",0,10,3,2,1,0,585
"4207","cbsnyt",3,"9154",NA,17,3,4,1,0,553
"4208","cbsnyt",3,"9154",1,11,4,3,0,0,357
"4209","cbsnyt",3,"9154",0,35,3,3,0,0,564
"4210","cbsnyt",3,"9154",0,35,4,2,0,0,714
"4211","cbsnyt",3,"9154",0,16,2,1,0,0,665
"4212","cbsnyt",3,"9154",0,50,2,4,1,0,1516
"4213","cbsnyt",3,"9154",1,17,4,4,0,0,714
"4214","cbsnyt",3,"9154",1,25,3,2,0,1,959
"4215","cbsnyt",3,"9154",1,42,2,4,1,0,555
"4216","cbsnyt",3,"9154",1,15,3,2,1,0,558
"4217","cbsnyt",3,"9154",0,33,3,3,1,0,570
"4218","cbsnyt",3,"9154",1,14,3,1,1,0,794
"4219","cbsnyt",3,"9154",1,16,3,4,0,0,307
"4220","cbsnyt",3,"9154",NA,50,1,4,1,0,1516
"4221","cbsnyt",3,"9154",1,23,3,3,1,0,254
"4222","cbsnyt",3,"9154",1,14,3,3,0,0,846
"4223","cbsnyt",3,"9154",1,6,2,3,1,0,1052
"4224","cbsnyt",3,"9154",1,3,4,4,1,0,771
"4225","cbsnyt",3,"9154",0,10,3,4,1,0,290
"4226","cbsnyt",3,"9154",0,10,3,4,1,0,290
"4227","cbsnyt",3,"9154",1,41,4,1,0,0,428
"4228","cbsnyt",3,"9154",NA,5,4,2,0,0,338
"4229","cbsnyt",3,"9154",0,47,2,4,0,1,3910
"4230","cbsnyt",3,"9154",1,42,3,1,0,0,882
"4231","cbsnyt",3,"9154",1,32,3,1,0,0,1254
"4232","cbsnyt",3,"9154",0,6,3,3,0,0,534
"4233","cbsnyt",3,"9154",1,5,4,4,1,0,872
"4234","cbsnyt",3,"9154",1,44,1,1,0,0,1394
"4235","cbsnyt",3,"9154",NA,27,3,2,1,0,529
"4236","cbsnyt",3,"9154",NA,23,2,1,0,1,1965
"4237","cbsnyt",3,"9154",NA,36,2,3,1,1,4068
"4238","cbsnyt",3,"9154",NA,39,2,2,0,0,1627
"4239","cbsnyt",3,"9154",NA,33,2,1,1,0,1346
"4240","cbsnyt",3,"9154",NA,36,2,2,1,0,1304
"4241","cbsnyt",3,"9154",NA,7,2,3,1,0,624
"4242","cbsnyt",3,"9154",NA,31,2,3,0,0,693
"4243","cbsnyt",3,"9154",NA,47,4,1,1,0,771
"4244","cbsnyt",3,"9154",NA,21,2,2,1,0,1367
"4245","cbsnyt",3,"9154",NA,39,3,2,1,0,940
"4246","cbsnyt",3,"9154",NA,21,4,3,1,0,321
"4247","cbsnyt",3,"9154",NA,30,3,2,0,0,696
"4248","cbsnyt",3,"9154",NA,37,2,2,1,0,1367
"4249","cbsnyt",3,"9154",NA,37,1,4,1,0,794
"4250","cbsnyt",3,"9154",NA,33,2,3,0,0,1385
"4251","cbsnyt",3,"9154",NA,10,2,1,0,0,2091
"4252","cbsnyt",3,"9154",NA,23,2,3,1,0,555
"4253","cbsnyt",3,"9154",NA,7,2,1,0,0,1121
"4254","cbsnyt",3,"9154",NA,10,3,2,1,0,585
"4255","cbsnyt",3,"9154",NA,47,3,2,1,0,292
"4256","cbsnyt",3,"9154",NA,16,2,1,1,0,1198
"4257","cbsnyt",3,"9154",NA,39,2,1,0,0,1494
"4258","cbsnyt",3,"9154",NA,39,4,2,0,0,802
"4259","cbsnyt",3,"9154",NA,14,2,2,1,0,652
"4260","cbsnyt",3,"9154",NA,47,4,2,1,0,674
"4261","cbsnyt",3,"9154",NA,10,4,2,1,1,411
"4262","cbsnyt",3,"9154",NA,15,4,1,0,0,817
"4263","cbsnyt",3,"9154",NA,47,3,2,0,0,325
"4264","cbsnyt",3,"9154",NA,15,2,1,0,0,1330
"4265","cbsnyt",3,"9154",NA,36,3,2,1,0,837
"4266","cbsnyt",3,"9154",NA,11,1,4,1,0,1589
"4267","cbsnyt",3,"9154",NA,40,2,4,1,0,852
"4268","cbsnyt",3,"9154",NA,4,1,3,0,0,1292
"4269","cbsnyt",3,"9154",NA,33,2,3,1,0,624
"4270","cbsnyt",3,"9154",NA,39,3,1,0,0,495
"4271","cbsnyt",3,"9154",NA,23,2,1,0,0,2660
"4272","cbsnyt",3,"9154",NA,31,3,2,0,0,696
"4273","cbsnyt",3,"9154",NA,31,4,1,1,0,413
"4274","cbsnyt",3,"9154",NA,33,1,2,0,0,1627
"4275","cbsnyt",3,"9154",NA,34,1,4,1,1,1940
"4276","cbsnyt",3,"9154",NA,39,3,2,0,0,696
"4277","cbsnyt",3,"9154",NA,15,3,2,1,0,558
"4278","cbsnyt",3,"9154",NA,18,4,2,1,0,674
"4279","cbsnyt",3,"9154",NA,23,2,1,0,0,1330
"4280","cbsnyt",3,"9154",NA,39,3,2,0,0,696
"4281","cbsnyt",3,"9154",NA,23,3,1,0,0,882
"4282","cbsnyt",3,"9154",NA,7,1,2,0,0,1627
"4283","cbsnyt",3,"9154",NA,31,4,1,1,0,826
"4284","cbsnyt",3,"9154",NA,5,3,2,0,0,587
"4285","cbsnyt",3,"9154",NA,14,1,4,1,0,1198
"4286","cbsnyt",3,"9154",NA,44,3,1,0,0,1387
"4287","cbsnyt",3,"9154",NA,26,3,2,1,0,558
"4288","cbsnyt",3,"9154",NA,37,3,2,1,0,292
"4289","cbsnyt",3,"9154",NA,38,2,2,0,0,1372
"4290","cbsnyt",3,"9154",NA,44,3,1,0,0,462
"4291","cbsnyt",3,"9154",NA,44,3,1,1,0,833
"4292","cbsnyt",3,"9154",NA,33,2,4,1,0,852
"4293","cbsnyt",3,"9154",NA,33,4,2,0,0,401
"4294","cbsnyt",3,"9154",NA,14,1,3,0,0,1233
"4295","cbsnyt",3,"9154",NA,26,2,3,0,0,617
"4296","cbsnyt",3,"9154",NA,21,1,1,1,0,1255
"4297","cbsnyt",3,"9154",NA,17,4,3,1,0,1533
"4298","cbsnyt",3,"9154",NA,50,3,2,1,0,279
"4299","cbsnyt",3,"9154",NA,44,1,1,1,0,1255
"4300","cbsnyt",3,"9154",NA,10,1,2,1,0,683
"4301","cbsnyt",3,"9154",NA,17,1,3,1,0,1110
"4302","cbsnyt",3,"9154",NA,50,2,1,1,0,599
